Time,OriginalSignal,NoisySignal,FaultySignal,FaultDetected
0.058,-0.587785252292474,-0.566635916429494,-0.566635916429494,0
0.059,-0.309016994374946,-0.888924975492213,-0.888924975492213,0
0.06,-7.34788079488412e-16,0.245616604146517,0.245616604146517,1
0.061,0.309016994374948,0.687544127093456,0.687544127093456,0
0.062,0.587785252292472,0.937988111667755,0.937988111667755,0
0.063,0.809016994374948,0.637917995911541,0.637917995911541,0
0.064,0.951056516295153,0.832887244821726,0.832887244821726,0
0.065,1,0.694769794542506,0.694769794542506,0
0.066,0.951056516295153,1.02611827778905,1.02611827778905,0
0.067,0.809016994374947,0.884654437064391,0.884654437064391,0
0.068,0.587785252292471,0.356341580710819,0.356341580710819,1
0.069,0.309016994374947,0.584880631883154,0.584880631883154,0
0.07,-2.69546091939735e-15,0.255647264534931,0.255647264534931,1
0.071,-0.309016994374948,-0.111879137461693,-0.111879137461693,1
0.072,-0.587785252292475,-0.813824554419436,-0.813824554419436,0
0.073,-0.809016994374946,-1.21056754209136,-1.21056754209136,0
0.074,-0.951056516295153,-0.755388991130006,-0.755388991130006,0
0.075,-1,-0.565834997425334,-0.565834997425334,0
0.076,-0.951056516295154,-1.33809430850513,-1.33809430850513,0
0.077,-0.809016994374947,-1.4714737543887,-1.4714737543887,0
0.078,-0.587785252292474,-0.156952817339573,-0.156952817339573,1
0.079,-0.309016994374947,-0.327518655201718,-0.327518655201718,1
0.08,-9.79717439317883e-16,0.353341936306229,0.353341936306229,1
0.081,0.309016994374948,0.604671019718985,0.604671019718985,0
0.082,0.587785252292475,0.222211733629611,0.222211733629611,1
0.083,0.809016994374948,0.679453507354178,0.679453507354178,0
0.084,0.951056516295154,0.700574128005975,0.700574128005975,0
0.085,1,1.05390403109452,1.05390403109452,0
0.086,0.951056516295153,1.30094724380548,1.30094724380548,0
0.087,0.809016994374945,0.825812777060798,0.825812777060798,0
0.088,0.587785252292474,-0.0422273014235895,-0.0422273014235895,1
0.089,0.30901699437495,0.679606121201012,0.679606121201012,0
0.09,1.10218211923262e-15,0.000801458102857128,0.000801458102857128,1
0.091,-0.309016994374948,-0.446878031921048,-0.446878031921048,0
0.092,-0.587785252292472,-1.21873822985372,-1.21873822985372,0
0.093,-0.809016994374948,-0.696840488885245,-0.696840488885245,0
0.094,-0.951056516295153,-0.877502363914644,-0.877502363914644,0
0.095,-1,-0.898426240659159,-0.898426240659159,0
0.096,-0.951056516295153,-1.27447606499113,-1.27447606499113,0
0.097,-0.809016994374947,-1.02806569411058,-1.02806569411058,0
0.098,-0.587785252292471,-0.862683433263471,-0.862683433263471,0
0.099,-0.309016994374947,0.227248958245773,0.227248958245773,1
0.1,2.32806687965315e-15,-0.246121058759308,-0.246121058759308,1
0.101,0.309016994374948,0.250003593018758,0.250003593018758,1
0.102,0.587785252292475,0.320742129701952,0.320742129701952,1
0.103,0.80901699437495,1.08224157846338,1.08224157846338,0
0.104,0.951056516295155,0.947376941352057,0.947376941352057,0
0.105,1,1.02184434471342,1.02184434471342,0
0.106,0.951056516295153,1.23288140876646,1.23288140876646,0
0.107,0.809016994374949,1.01158819588932,1.01158819588932,0
0.108,0.587785252292474,0.82357580951647,0.82357580951647,0
0.109,0.309016994374947,-0.330805213518429,-0.330805213518429,1
0.11,-2.20560219973841e-15,0.0659788911626212,0.0659788911626212,1
0.111,-0.309016994374951,-0.019131332756085,-0.019131332756085,1
0.112,-0.587785252292472,-0.482787019786642,-0.482787019786642,0
0.113,-0.809016994374948,-0.538472409872279,-0.538472409872279,0
0.114,-0.951056516295154,-0.314699990798215,-0.314699990798215,1
0.115,-1,-0.625424000431155,-0.625424000431155,0
0.116,-0.951056516295154,-1.28801225552952,-1.28801225552952,0
0.117,-0.809016994374947,-1.0580425163671,-1.0580425163671,0
0.118,-0.587785252292471,-0.624318874162512,-0.624318874162512,0
0.119,-0.309016994374944,-0.50179431133643,-0.50179431133643,0
0.12,-1.46957615897682e-15,-0.0236849899671405,-0.0236849899671405,1
0.121,0.309016994374948,0.677450825283038,0.677450825283038,0
0.122,0.587785252292475,0.42837550173731,0.42837550173731,0
0.123,0.809016994374945,0.72318555421152,0.72318555421152,0
0.124,0.951056516295153,0.882774819814296,0.882774819814296,0
0.125,1,1.20235695057621,1.20235695057621,0
0.126,0.951056516295153,1.26210851633284,1.26210851633284,0
0.127,0.809016994374945,0.764178237503618,0.764178237503618,0
0.128,0.587785252292474,0.492660849119018,0.492660849119018,0
0.129,0.309016994374947,0.589095396484521,0.589095396484521,0
0.13,-1.96067283990894e-15,0.216985226700606,0.216985226700606,1
0.131,-0.309016994374951,-0.162561550368407,-0.162561550368407,1
0.132,-0.587785252292478,0.39207436599918,0.39207436599918,1
0.133,-0.809016994374947,-0.799506767036739,-0.799506767036739,0
0.134,-0.951056516295154,-0.848674035934536,-0.848674035934536,0
0.135,-1,-1.02505929666481,-1.02505929666481,0
0.136,-0.951056516295152,-0.766130188994673,-0.766130188994673,0
0.137,-0.809016994374947,-0.966516752550379,-0.966516752550379,0
0.138,-0.587785252292472,-0.285473229944119,-0.285473229944119,1
0.139,-0.309016994374944,0.23971367662352,0.23971367662352,1
0.14,5.39092183879471e-15,0.0255864205912469,0.0255864205912469,1
0.141,0.309016994374954,0.288519576959149,0.288519576959149,1
0.142,0.587785252292475,0.418745630238863,0.418745630238863,0
0.143,0.80901699437495,0.66694477689388,0.66694477689388,0
0.144,0.951056516295155,0.439996160323872,0.439996160323872,0
0.145,1,0.983883985475054,0.983883985475054,0
0.146,0.951056516295155,0.686653296495368,0.686653296495368,0
0.147,0.80901699437495,1.18578442448752,1.18578442448752,0
0.148,0.587785252292475,0.634537717454468,0.634537717454468,0
0.149,0.309016994374947,0.325496798586878,0.325496798586878,1
0.15,-1.71574348007947e-15,0.419565732823041,0.419565732823041,0
0.151,-0.309016994374944,-0.841711507329072,-0.841711507329072,0
0.152,-0.587785252292472,-0.488889033709582,-0.488889033709582,0
0.153,-0.809016994374947,-1.12638782572027,-1.12638782572027,0
0.154,-0.951056516295154,-1.14406726457883,-1.14406726457883,0
0.155,-1,-0.92246776298873,-0.92246776298873,0
0.156,-0.951056516295154,-0.683548225090693,-0.683548225090693,0
0.157,-0.809016994374947,-1.06000371758656,-1.06000371758656,0
0.158,-0.587785252292472,-0.421840778680099,-0.421840778680099,0
0.159,-0.309016994374944,0.128505801293653,0.128505801293653,1
0.16,-1.95943487863577e-15,-0.256524653626984,-0.256524653626984,1
0.161,0.309016994374947,0.0113802093847387,0.0113802093847387,1
0.162,0.587785252292474,0.584275427133182,0.584275427133182,0
0.163,0.809016994374949,0.99709021480952,0.99709021480952,0
0.164,0.951056516295155,0.9515062813983,0.9515062813983,0
0.165,1,0.755101978729623,0.755101978729623,0
0.166,0.951056516295153,0.985600777154596,0.985600777154596,0
0.167,0.809016994374945,0.871137593834595,0.871137593834595,0
0.168,0.587785252292469,0.454416709552691,0.454416709552691,0
0.169,0.309016994374941,-0.027129928430322,-0.027129928430322,1
0.17,-1.47081412025e-15,0.130607388786683,0.130607388786683,1
0.171,-0.309016994374951,-0.303890404187884,-0.303890404187884,1
0.172,-0.587785252292477,-0.696680940951044,-0.696680940951044,0
0.173,-0.809016994374951,-0.998388237198861,-0.998388237198861,0
0.174,-0.951056516295156,-1.10115401168335,-1.10115401168335,0
0.175,-1,-1.26015795195102,-1.26015795195102,0
0.176,-0.951056516295154,-1.26308446327964,-1.26308446327964,0
0.177,-0.809016994374948,-0.429387552820244,-0.429387552820244,0
0.178,-0.587785252292478,-0.660222609554721,-0.660222609554721,0
0.179,-0.309016994374951,-0.827726419445725,-0.827726419445725,0
0.18,-2.20436423846524e-15,-0.146472265094388,-0.146472265094388,1
0.181,0.309016994374947,0.627132291667416,0.627132291667416,0
0.182,0.587785252292474,0.426339060779466,0.426339060779466,0
0.183,0.809016994374945,1.342218296703,1.342218296703,0
0.184,0.951056516295153,0.71720087868845,0.71720087868845,0
0.185,1,0.774108423056004,0.774108423056004,0
0.186,0.951056516295153,0.641116504496303,0.641116504496303,0
0.187,0.809016994374946,1.15816854992389,1.15816854992389,0
0.188,0.587785252292475,0.41375343327685,0.41375343327685,0
0.189,0.309016994374948,0.434207710730869,0.434207710730869,0
0.19,-1.22588476042053e-15,-0.494437506359053,-0.494437506359053,0
0.191,-0.30901699437495,-0.480819630907568,-0.480819630907568,0
0.192,-0.587785252292477,-0.390015639789122,-0.390015639789122,1
0.193,-0.809016994374947,-1.19313747370636,-1.19313747370636,0
0.194,-0.951056516295154,-0.936019301242287,-0.936019301242287,0
0.195,-1,-0.835479118713917,-0.835479118713917,0
0.196,-0.951056516295152,-0.417522502493404,-0.417522502493404,0
0.197,-0.809016994374944,-0.6166908420227,-0.6166908420227,0
0.198,-0.587785252292472,-0.30377423875186,-0.30377423875186,1
0.199,-0.309016994374945,-0.415293492682055,-0.415293492682055,0
0.2,4.6561337593063e-15,-0.173645152399566,-0.173645152399566,1
0.201,0.309016994374954,0.325958989509165,0.325958989509165,1
0.202,0.587785252292474,0.319788444281712,0.319788444281712,1
0.203,0.809016994374949,1.14564035552233,1.14564035552233,0
0.204,0.951056516295155,1.18380514683308,1.18380514683308,0
0.205,1,1.28874868580398,1.28874868580398,0
0.206,0.951056516295151,1.32929173346822,1.32929173346822,0
0.207,0.809016994374942,0.776641439615366,0.776641439615366,0
0.208,0.587785252292464,0.414637988009009,0.414637988009009,0
0.209,0.309016994374948,0.466706775495158,0.466706775495158,0
0.21,-9.80955400591059e-16,0.345587908667333,0.345587908667333,1
0.211,-0.30901699437495,-0.0515033353845856,-0.0515033353845856,1
0.212,-0.587785252292477,-0.304112392490407,-0.304112392490407,1
0.213,-0.809016994374943,-0.357177864379564,-0.357177864379564,1
0.214,-0.951056516295152,-0.862455132923917,-0.862455132923917,0
0.215,-1,-0.638770919411513,-0.638770919411513,0
0.216,-0.951056516295154,-0.954610258120598,-0.954610258120598,0
0.217,-0.809016994374948,-0.57216688833019,-0.57216688833019,0
0.218,-0.587785252292472,-1.00885991393122,-1.00885991393122,0
0.219,-0.309016994374945,0.153614821373965,0.153614821373965,1
0.22,4.41120439947682e-15,-0.532472034858492,-0.532472034858492,0
0.221,0.309016994374953,0.370713955909154,0.370713955909154,1
0.222,0.58778525229248,0.483922279624328,0.483922279624328,0
0.223,0.809016994374945,0.461322141137739,0.461322141137739,0
0.224,0.951056516295153,1.05180441708382,1.05180441708382,0
0.225,1,1.09967291814659,1.09967291814659,0
0.226,0.951056516295153,1.3744193246068,1.3744193246068,0
0.227,0.809016994374946,0.850075871763917,0.850075871763917,0
0.228,0.58778525229247,0.761073692509939,0.761073692509939,0
0.229,0.309016994374942,0.381943390163484,0.381943390163484,1
0.23,-7.84145339836259e-15,0.440301337650738,0.440301337650738,0
0.231,-0.309016994374957,0.0301492051520346,0.0301492051520346,1
0.232,-0.587785252292471,-0.584589303977919,-0.584589303977919,0
0.233,-0.809016994374947,-0.771716886884392,-0.771716886884392,0
0.234,-0.951056516295154,-0.417227175235891,-0.417227175235891,0
0.235,-1,-1.07184168091897,-1.07184168091897,0
0.236,-0.951056516295152,-0.693658774776741,-0.693658774776741,0
0.237,-0.809016994374944,-1.07252342876466,-1.07252342876466,0
0.238,-0.587785252292467,-0.816369058087413,-0.816369058087413,0
0.239,-0.309016994374938,-0.0501821836169215,-0.0501821836169215,1
0.24,-2.93915231795365e-15,0.194491543214718,0.194491543214718,1
0.241,0.309016994374946,0.626444675501003,0.626444675501003,0
0.242,0.587785252292474,0.397827836047028,0.397827836047028,1
0.243,0.809016994374949,1.11441381986287,1.11441381986287,0
0.244,0.951056516295155,1.00263421864544,1.00263421864544,0
0.245,1,0.985757773454852,0.985757773454852,0
0.246,0.951056516295156,1.45780015708278,1.45780015708278,0
0.247,0.80901699437495,1.24013034212646,1.24013034212646,0
0.248,0.587785252292476,-0.0875382383965096,-0.0875382383965096,1
0.249,0.309016994374949,0.415963733259349,0.415963733259349,0
0.25,-4.91096680932118e-16,-0.255072463870174,-0.255072463870174,1
0.251,-0.30901699437495,-0.398882306079029,-0.398882306079029,1
0.252,-0.587785252292476,-0.778059830264545,-0.778059830264545,0
0.253,-0.809016994374951,-0.321673785498235,-0.321673785498235,1
0.254,-0.951056516295156,-0.578735476662925,-0.578735476662925,0
0.255,-1,-0.83341583726041,-0.83341583726041,0
0.256,-0.951056516295155,-0.740031231640653,-0.740031231640653,0
0.257,-0.809016994374948,-0.671567992648608,-0.671567992648608,0
0.258,-0.587785252292473,-0.382590055234544,-0.382590055234544,1
0.259,-0.309016994374945,-0.233630120506431,-0.233630120506431,1
0.26,3.92134567981788e-15,-0.0535511685898322,-0.0535511685898322,1
0.261,0.309016994374953,0.461334743443226,0.461334743443226,0
0.262,0.587785252292479,0.4948155168407,0.4948155168407,0
0.263,0.809016994374953,0.690705920540523,0.690705920540523,0
0.264,0.951056516295157,0.870134953595841,0.870134953595841,0
0.265,1,0.97356094835276,0.97356094835276,0
0.266,0.951056516295154,0.953465298622337,0.953465298622337,0
0.267,0.809016994374946,1.56855567887589,1.56855567887589,0
0.268,0.58778525229247,0.220812334992432,0.220812334992432,1
0.269,0.309016994374942,-0.0125081875891827,-0.0125081875891827,1
0.27,-7.35159467870365e-15,0.0738175936239474,0.0738175936239474,1
0.271,-0.309016994374956,-0.324200437564319,-0.324200437564319,1
0.272,-0.587785252292482,-0.806830439882533,-0.806830439882533,0
0.273,-0.809016994374955,-0.710920856635476,-0.710920856635476,0
0.274,-0.951056516295154,-0.725159242310494,-0.725159242310494,0
0.275,-1,-1.34611646395274,-1.34611646395274,0
0.276,-0.951056516295152,-1.07341663122867,-1.07341663122867,0
0.277,-0.809016994374944,-1.19538892372929,-1.19538892372929,0
0.278,-0.587785252292467,-0.562711946167654,-0.562711946167654,0
0.279,-0.309016994374939,-0.259877204223343,-0.259877204223343,1
0.28,1.07818436775894e-14,0.20477241406007,0.20477241406007,1
0.281,0.309016994374959,-0.0168932901953719,-0.0168932901953719,1
0.282,0.587785252292485,0.677032965836579,0.677032965836579,0
0.283,0.809016994374957,0.766024517698068,0.766024517698068,0
0.284,0.951056516295155,1.36864261435881,1.36864261435881,0
0.285,1,1.09202421199858,1.09202421199858,0
0.286,0.951056516295151,0.78990125576017,0.78990125576017,0
0.287,0.809016994374942,0.7403373215797,0.7403373215797,0
0.288,0.587785252292464,0.426919131584317,0.426919131584317,0
0.289,0.309016994374949,0.740723376010248,0.740723376010248,0
0.29,-1.23796127317672e-18,-0.153329906389464,-0.153329906389464,1
0.291,-0.309016994374936,-0.791067628552968,-0.791067628552968,0
0.292,-0.587785252292464,-0.64815815888047,-0.64815815888047,0
0.293,-0.809016994374942,-0.465965971291585,-0.465965971291585,0
0.294,-0.951056516295151,-0.752069192028652,-0.752069192028652,0
0.295,-1,-0.95077469026872,-0.95077469026872,0
0.296,-0.951056516295155,-0.415434863546369,-0.415434863546369,0
0.297,-0.809016994374949,-0.985330437584536,-0.985330437584536,0
0.298,-0.587785252292473,-0.510074359966486,-0.510074359966486,0
0.299,-0.309016994374946,-0.57056704901832,-0.57056704901832,0
0.3,3.43148696015894e-15,-0.236374959980303,-0.236374959980303,1
0.301,0.309016994374939,0.205715072354335,0.205715072354335,1
0.302,0.587785252292467,0.782070379618354,0.782070379618354,0
0.303,0.809016994374944,1.42525501762911,1.42525501762911,0
0.304,0.951056516295152,1.19073904040418,1.19073904040418,0
0.305,1,0.678676761829104,0.678676761829104,0
0.306,0.951056516295154,0.88950986950659,0.88950986950659,0
0.307,0.809016994374947,0.642684062904895,0.642684062904895,0
0.308,0.58778525229247,0.499902322677317,0.499902322677317,0
0.309,0.309016994374943,0.663086588710711,0.663086588710711,0
0.31,-6.86173595904471e-15,0.113218519359522,0.113218519359522,1
0.311,-0.309016994374942,-0.0115446870843249,-0.0115446870843249,1
0.312,-0.58778525229247,-0.406749686958086,-0.406749686958086,0
0.313,-0.809016994374946,-1.046882830948,-1.046882830948,0
0.314,-0.951056516295154,-0.671811100509048,-0.671811100509048,0
0.315,-1,-1.40511650034881,-1.40511650034881,0
0.316,-0.951056516295153,-0.711119673349612,-0.711119673349612,0
0.317,-0.809016994374944,-0.629125767942263,-0.629125767942263,0
0.318,-0.587785252292468,-0.257656588671574,-0.257656588671574,1
0.319,-0.309016994374939,-0.734939541394414,-0.734939541394414,0
0.32,-3.91886975727153e-15,-0.0610908280882623,-0.0610908280882623,1
0.321,0.309016994374945,0.314390914533997,0.314390914533997,1
0.322,0.587785252292473,0.617890684103812,0.617890684103812,0
0.323,0.809016994374948,1.07192397583084,1.07192397583084,0
0.324,0.951056516295155,1.16126477858078,1.16126477858078,0
0.325,1,1.19560473102584,1.19560473102584,0
0.326,0.951056516295152,1.00461563301124,1.00461563301124,0
0.327,0.809016994374942,1.31182011454155,1.31182011454155,0
0.328,0.587785252292465,0.490256020097866,0.490256020097866,0
0.329,0.309016994374936,0.339361344583141,0.339361344583141,1
0.33,4.88620758385765e-16,-0.173007668645355,-0.173007668645355,1
0.331,-0.309016994374949,-0.327475427308822,-0.327475427308822,1
0.332,-0.587785252292476,-0.370108923418683,-0.370108923418683,1
0.333,-0.80901699437495,-1.17721954310855,-1.17721954310855,0
0.334,-0.951056516295156,-0.893777337466415,-0.893777337466415,0
0.335,-1,-1.22044551312997,-1.22044551312997,0
0.336,-0.95105651629515,-0.71454115993072,-0.71454115993072,0
0.337,-0.80901699437494,-1.39863166452985,-1.39863166452985,0
0.338,-0.587785252292462,-1.17444251663622,-1.17444251663622,0
0.339,-0.309016994374946,0.178271064011239,0.178271064011239,1
0.34,2.9416282405e-15,-0.0448260185866762,-0.0448260185866762,1
0.341,0.309016994374952,-0.281463439167027,-0.281463439167027,1
0.342,0.587785252292478,0.081944001504864,0.081944001504864,1
0.343,0.809016994374952,0.782940487754814,0.782940487754814,0
0.344,0.951056516295157,1.04327234361652,1.04327234361652,0
0.345,1,1.10126368387425,1.10126368387425,0
0.346,0.951056516295149,1.27115404429351,1.27115404429351,0
0.347,0.809016994374938,0.908899450238449,0.908899450238449,0
0.348,0.587785252292459,0.565740156900743,0.565740156900743,0
0.349,0.309016994374943,0.623344044266071,0.623344044266071,0
0.35,-6.37187723938577e-15,0.617658866037239,0.617658866037239,0
0.351,-0.309016994374955,-0.301008989299369,-0.301008989299369,1
0.352,-0.58778525229247,-0.659942538445213,-0.659942538445213,0
0.353,-0.809016994374946,-0.497474439219876,-0.497474439219876,0
0.354,-0.951056516295153,-1.10322410441644,-1.10322410441644,0
0.355,-1,-1.44492391109218,-1.44492391109218,0
0.356,-0.951056516295157,-0.983002889993173,-0.983002889993173,0
0.357,-0.809016994374953,-0.735437813407585,-0.735437813407585,0
0.358,-0.58778525229248,-0.54404734258564,-0.54404734258564,0
0.359,-0.309016994374953,-0.644442619002469,-0.644442619002469,0
0.36,-4.40872847693047e-15,-0.179082342380441,-0.179082342380441,1
0.361,0.309016994374945,0.105170548637182,0.105170548637182,1
0.362,0.587785252292472,0.874301587057988,0.874301587057988,0
0.363,0.809016994374948,0.769776831817874,0.769776831817874,0
0.364,0.951056516295154,1.14587776965633,1.14587776965633,0
0.365,1,1.17955451152861,1.17955451152861,0
0.366,0.951056516295156,0.893306349618503,0.893306349618503,0
0.367,0.809016994374951,0.214777313829387,0.214777313829387,1
0.368,0.587785252292477,0.696666733345875,0.696666733345875,0
0.369,0.30901699437495,0.520201874070992,0.520201874070992,0
0.37,9.78479478044706e-16,-0.225779083490281,-0.225779083490281,1
0.371,-0.309016994374948,-0.314092235552562,-0.314092235552562,1
0.372,-0.587785252292475,-0.72028450682421,-0.72028450682421,0
0.373,-0.80901699437495,-0.298616554249908,-0.298616554249908,1
0.374,-0.951056516295155,-0.960227282395576,-0.960227282395576,0
0.375,-1,-0.938824673471363,-0.938824673471363,0
0.376,-0.951056516295155,-1.26539958465474,-1.26539958465474,0
0.377,-0.809016994374949,-1.02962810223695,-1.02962810223695,0
0.378,-0.587785252292474,-0.994754031571514,-0.994754031571514,0
0.379,-0.309016994374947,-0.0904413208574241,-0.0904413208574241,1
0.38,2.45176952084106e-15,0.182156056265735,0.182156056265735,1
0.381,0.309016994374951,0.0605313789034494,0.0605313789034494,1
0.382,0.587785252292478,1.45407853863958,1.45407853863958,0
0.383,0.809016994374952,1.08475761710325,1.08475761710325,0
0.384,0.951056516295157,1.07279322776779,1.07279322776779,0
0.385,1,1.57485516750683,1.57485516750683,0
0.386,0.951056516295154,0.214350243197505,0.214350243197505,1
0.387,0.809016994374947,0.781697971255657,0.781697971255657,0
0.388,0.587785252292471,0.580381238401453,0.580381238401453,0
0.389,0.309016994374944,0.368997808118867,0.368997808118867,1
0.39,-5.88201851972683e-15,-0.311494398956258,-0.311494398956258,1
0.391,-0.309016994374955,-0.1502069440995,-0.1502069440995,1
0.392,-0.587785252292481,-1.25292089160615,-1.25292089160615,0
0.393,-0.809016994374954,-0.776792079001468,-0.776792079001468,0
0.394,-0.951056516295158,-0.819383692235051,-0.819383692235051,0
0.395,-1,-1.01229802222335,-1.01229802222335,0
0.396,-0.951056516295153,-0.841763763341948,-0.841763763341948,0
0.397,-0.809016994374945,-1.03812628085808,-1.03812628085808,0
0.398,-0.587785252292468,-0.422928036722672,-0.422928036722672,0
0.399,-0.30901699437494,-0.421408280542216,-0.105352070135554,1
0.4,9.31226751861259e-15,-0.497747683104473,-0.124436920776118,1
0.401,0.309016994374958,0.215948414142128,0.0539871035355319,1
0.402,0.587785252292484,0.40180234269073,0.100450585672683,1
0.403,0.809016994374956,0.501639638633468,0.125409909658367,1
0.404,0.951056516295154,1.10255606946256,0.275639017365641,1
0.405,1,1.01214193401623,0.253035483504057,1
0.406,0.951056516295152,0.874637447236792,0.218659361809198,1
0.407,0.809016994374943,0.644696218815519,0.16117405470388,1
0.408,0.587785252292466,1.09076343721121,0.272690859302802,1
0.409,0.309016994374951,0.660917857478987,0.165229464369747,1
0.41,-1.27425165174984e-14,-0.0567183942105693,-0.0141795985526423,1
0.411,-0.309016994374948,-0.283045201435596,-0.070761300358899,1
0.412,-0.587785252292486,-0.134017221907198,-0.0335043054767996,1
0.413,-0.80901699437495,-0.271035778320735,-0.0677589445801837,1
0.414,-0.95105651629516,-0.620270353030761,-0.15506758825769,1
0.415,-1,-1.09775423666847,-0.274438559167116,1
0.416,-0.951056516295146,-1.12590099253996,-0.28147524813499,1
0.417,-0.809016994374958,-0.583540823377386,-0.145885205844347,1
0.418,-0.587785252292474,-0.846905547591156,-0.211726386897789,1
0.419,-0.309016994374961,-0.630279668359405,-0.157569917089851,1
0.42,1.96191080118212e-15,-0.106571039604649,-0.0266427599011623,1
0.421,0.309016994374937,0.595780865941256,0.148945216485314,1
0.422,0.587785252292478,0.635569747909852,0.158892436977463,1
0.423,0.809016994374943,0.8824995366647,0.220624884166175,1
0.424,0.951056516295156,1.28848141944528,0.322120354861319,1
0.425,1,1.07038837548946,0.267597093872365,1
0.426,0.951056516295159,0.60948777252656,0.15237194313164,1
0.427,0.809016994374947,1.06164508592148,0.26541127148037,1
0.428,0.587785252292483,0.730687803138748,0.182671950784687,1
0.429,0.309016994374944,0.282500087505367,0.0706250218763417,1
0.43,8.81869491513412e-15,-0.123910688666299,-0.0309776721665747,1
0.431,-0.309016994374954,-0.472391986494598,-0.11809799662365,1
0.432,-0.587785252292469,-0.594987258078934,-0.148746814519734,1
0.433,-0.809016994374954,-1.04917109153693,-0.262292772884233,1
0.434,-0.951056516295153,-1.10471362592691,-0.276178406481728,1
0.435,-1,-1.44600261207178,-0.361500653017945,1
0.436,-0.951056516295153,-1.1066490834978,-0.276662270874449,1
0.437,-0.809016994374954,-1.01698570971863,-0.254246427429657,1
0.438,-0.587785252292469,-0.414489719229209,-0.103622429807302,1
0.439,-0.309016994374954,0.127473094291607,0.0318682735729016,1
0.44,8.82240879895365e-15,0.310645454951699,0.0776613637379247,1
0.441,0.309016994374944,0.623064040128658,0.155766010032165,1
0.442,0.587785252292483,0.790648415448059,0.197662103862015,1
0.443,0.809016994374947,0.972995377315132,0.243248844328783,1
0.444,0.951056516295159,1.17605311855262,0.294013279638156,1
