Time,OriginalSignal,NoisySignal,FaultySignal,FaultDetected
0.308,0.58778525229247,0.0314270810775785,0.0314270810775785,1
0.309,0.309016994374943,0.84894283011137,0.84894283011137,0
0.31,-6.86173595904471e-15,-0.263512291673567,-0.263512291673567,1
0.311,-0.309016994374942,-0.114697176444978,-0.114697176444978,1
0.312,-0.58778525229247,-0.272915742616723,-0.272915742616723,1
0.313,-0.809016994374946,-0.412088981321234,-0.412088981321234,0
0.314,-0.951056516295154,-1.10626420598655,-1.10626420598655,0
0.315,-1,-0.992705515086683,-0.992705515086683,0
0.316,-0.951056516295153,-0.999766578361215,-0.999766578361215,0
0.317,-0.809016994374944,-0.990715320195159,-0.990715320195159,0
0.318,-0.587785252292468,-0.506272323089763,-0.506272323089763,0
0.319,-0.309016994374939,-0.201423970721221,-0.201423970721221,1
0.32,-3.91886975727153e-15,-0.10569453683421,-0.10569453683421,1
0.321,0.309016994374945,0.348724972834861,0.348724972834861,1
0.322,0.587785252292473,1.3898597854523,1.3898597854523,0
0.323,0.809016994374948,0.806747171741586,0.806747171741586,0
0.324,0.951056516295155,1.16414739729357,1.16414739729357,0
0.325,1,0.861238191156131,0.861238191156131,0
0.326,0.951056516295152,0.792693146115118,0.792693146115118,0
0.327,0.809016994374942,0.705280874303593,0.705280874303593,0
0.328,0.587785252292465,0.757152584412775,0.757152584412775,0
0.329,0.309016994374936,0.0685552511743135,0.0685552511743135,1
0.33,4.88620758385765e-16,-0.555884035550467,-0.555884035550467,0
0.331,-0.309016994374949,-0.293052189138993,-0.293052189138993,1
0.332,-0.587785252292476,-0.718709817408942,-0.718709817408942,0
0.333,-0.80901699437495,-0.725014752695101,-0.725014752695101,0
0.334,-0.951056516295156,-0.925674750140871,-0.925674750140871,0
0.335,-1,-0.781264282129558,-0.781264282129558,0
0.336,-0.95105651629515,-0.680830587601402,-0.680830587601402,0
0.337,-0.80901699437494,-1.2067084827345,-1.2067084827345,0
0.338,-0.587785252292462,-1.04515890083797,-1.04515890083797,0
0.339,-0.309016994374946,-0.158286994456088,-0.158286994456088,1
0.34,2.9416282405e-15,0.0919174276948528,0.0919174276948528,1
0.341,0.309016994374952,0.0272688547793535,0.0272688547793535,1
0.342,0.587785252292478,0.959005890221522,0.959005890221522,0
0.343,0.809016994374952,0.818920568741462,0.818920568741462,0
0.344,0.951056516295157,0.988127011761526,0.988127011761526,0
0.345,1,1.08218181386523,1.08218181386523,0
0.346,0.951056516295149,1.17730625877987,1.17730625877987,0
0.347,0.809016994374938,1.26636624609508,1.26636624609508,0
0.348,0.587785252292459,0.509192523615748,0.509192523615748,0
0.349,0.309016994374943,-0.210188057956941,-0.210188057956941,1
0.35,-6.37187723938577e-15,0.304039289997018,0.304039289997018,1
0.351,-0.309016994374955,-0.587337823908845,-0.587337823908845,0
0.352,-0.58778525229247,-0.214681166425395,-0.214681166425395,1
0.353,-0.809016994374946,-0.985863603650713,-0.985863603650713,0
0.354,-0.951056516295153,-0.503611995859192,-0.503611995859192,0
0.355,-1,-1.24179342841428,-1.24179342841428,0
0.356,-0.951056516295157,-1.28483623212112,-1.28483623212112,0
0.357,-0.809016994374953,-0.52193512394514,-0.52193512394514,0
0.358,-0.58778525229248,-0.996700728973667,-0.996700728973667,0
0.359,-0.309016994374953,-0.104841505557709,-0.104841505557709,1
0.36,-4.40872847693047e-15,0.131347086769714,0.131347086769714,1
0.361,0.309016994374945,0.266036730373333,0.266036730373333,1
0.362,0.587785252292472,0.485325500912306,0.485325500912306,0
0.363,0.809016994374948,1.4263601845942,1.4263601845942,0
0.364,0.951056516295154,0.838696005667416,0.838696005667416,0
0.365,1,0.942939040764147,0.942939040764147,0
0.366,0.951056516295156,0.669436793111647,0.669436793111647,0
0.367,0.809016994374951,0.56497828506,0.56497828506,0
0.368,0.587785252292477,0.412699626833898,0.412699626833898,0
0.369,0.30901699437495,0.82187460553211,0.82187460553211,0
0.37,9.78479478044706e-16,-0.11712594533131,-0.11712594533131,1
0.371,-0.309016994374948,-0.516036603358887,-0.516036603358887,0
0.372,-0.587785252292475,-0.722251462871203,-0.722251462871203,0
0.373,-0.80901699437495,-0.594704089345067,-0.594704089345067,0
0.374,-0.951056516295155,-1.34577589078009,-1.34577589078009,0
0.375,-1,-0.811863371421055,-0.811863371421055,0
0.376,-0.951056516295155,-1.35044496927336,-1.35044496927336,0
0.377,-0.809016994374949,-0.848271439902849,-0.848271439902849,0
0.378,-0.587785252292474,-1.13585410350786,-1.13585410350786,0
0.379,-0.309016994374947,-0.1482402548419,-0.1482402548419,1
0.38,2.45176952084106e-15,0.207859414630994,0.207859414630994,1
0.381,0.309016994374951,0.102752067850729,0.102752067850729,1
0.382,0.587785252292478,0.683057979224605,0.683057979224605,0
0.383,0.809016994374952,0.857869696412233,0.857869696412233,0
0.384,0.951056516295157,1.29879128804435,1.29879128804435,0
0.385,1,1.03851641759908,1.03851641759908,0
0.386,0.951056516295154,1.26289395628567,1.26289395628567,0
0.387,0.809016994374947,0.773985651983588,0.773985651983588,0
0.388,0.587785252292471,0.393296179261197,0.393296179261197,1
0.389,0.309016994374944,0.297622632908652,0.297622632908652,1
0.39,-5.88201851972683e-15,-0.0597974456316402,-0.0597974456316402,1
0.391,-0.309016994374955,-0.0445160327702469,-0.0445160327702469,1
0.392,-0.587785252292481,-0.604628473564561,-0.604628473564561,0
0.393,-0.809016994374954,-1.06138865519117,-1.06138865519117,0
0.394,-0.951056516295158,-0.99750966772097,-0.99750966772097,0
0.395,-1,-0.643421598860718,-0.643421598860718,0
0.396,-0.951056516295153,-1.07552870006591,-1.07552870006591,0
0.397,-0.809016994374945,-1.00660202312836,-1.00660202312836,0
0.398,-0.587785252292468,-0.292588051862872,-0.292588051862872,1
0.399,-0.30901699437494,-0.278648746007371,-0.0696621865018428,1
0.4,9.31226751861259e-15,-0.108811747236032,-0.0272029368090081,1
0.401,0.309016994374958,0.0873686448274218,0.0218421612068555,1
0.402,0.587785252292484,0.143832529223501,0.0359581323058752,1
0.403,0.809016994374956,0.855028519216675,0.213757129804169,1
0.404,0.951056516295154,0.85595127473686,0.213987818684215,1
0.405,1,1.09567547572091,0.273918868930229,1
0.406,0.951056516295152,0.514092539911092,0.128523134977773,1
0.407,0.809016994374943,1.20556734494038,0.301391836235095,1
0.408,0.587785252292466,0.733946433557794,0.183486608389448,1
0.409,0.309016994374951,-0.160970880369021,-0.0402427200922553,1
0.41,-1.27425165174984e-14,0.317117888684845,0.0792794721712113,1
0.411,-0.309016994374948,-0.485290333348737,-0.121322583337184,1
0.412,-0.587785252292486,-0.49711876691277,-0.124279691728193,1
0.413,-0.80901699437495,-0.743178277848655,-0.185794569462164,1
0.414,-0.95105651629516,-1.21451684674886,-0.303629211687215,1
0.415,-1,-1.85841992778125,-0.464604981945313,0
0.416,-0.951056516295146,-0.790389927319571,-0.197597481829893,1
0.417,-0.809016994374958,-0.911628187345563,-0.227907046836391,1
0.418,-0.587785252292474,-0.767142908713287,-0.191785727178322,1
0.419,-0.309016994374961,-0.18334318185187,-0.0458357954629675,1
0.42,1.96191080118212e-15,-0.206904216232111,-0.0517260540580277,1
0.421,0.309016994374937,0.510374306762219,0.127593576690555,1
0.422,0.587785252292478,0.633054490448183,0.158263622612046,1
0.423,0.809016994374943,0.511621328924404,0.127905332231101,1
0.424,0.951056516295156,1.20210550061966,0.300526375154914,1
0.425,1,1.14235269107058,0.285588172767645,1
0.426,0.951056516295159,1.32670627272613,0.331676568181534,1
0.427,0.809016994374947,0.541230197676749,0.135307549419187,1
0.428,0.587785252292483,0.319202983481972,0.0798007458704929,1
0.429,0.309016994374944,0.403014772632776,0.100753693158194,1
0.43,8.81869491513412e-15,0.200109948380671,0.0500274870951677,1
0.431,-0.309016994374954,-0.0605820286838935,-0.0151455071709734,1
0.432,-0.587785252292469,-0.585832468824274,-0.146458117206068,1
0.433,-0.809016994374954,-0.87978465351597,-0.219946163378993,1
0.434,-0.951056516295153,-0.7552101878093,-0.188802546952325,1
0.435,-1,-0.410640246531658,-0.102660061632914,1
0.436,-0.951056516295153,-0.685681264252423,-0.171420316063106,1
0.437,-0.809016994374954,-0.783655907252108,-0.195913976813027,1
0.438,-0.587785252292469,-0.760139470670015,-0.190034867667504,1
0.439,-0.309016994374954,-0.159091805151933,-0.0397729512879832,1
0.44,8.82240879895365e-15,-0.145231344783546,-0.0363078361958866,1
0.441,0.309016994374944,0.380550685069502,0.0951376712673756,1
0.442,0.587785252292483,0.821259709734963,0.205314927433741,1
0.443,0.809016994374947,1.08629887394372,0.271574718485929,1
0.444,0.951056516295159,1.12749789058323,0.281874472645807,1
